"experiment_id","scenario","run_seed","height_zone","larvae","total_larvae","proportion"
"E3","V3A",11104,"4-6 cm",404,1000,0.404
"E3","V3A",11104,"6-8 cm",96,1000,0.096
"E3","V3A",11104,">8 cm",60,1000,0.06
"E3","V3A",11105,"<2 cm",324,1000,0.324
"E3","V3A",11105,"2-4 cm",76,1000,0.076
"E3","V3A",11105,"4-6 cm",424,1000,0.424
"E3","V3A",11105,"6-8 cm",96,1000,0.096
"E3","V3A",11105,">8 cm",80,1000,0.08
"E3","V3A",11106,"<2 cm",384,1000,0.384
"E3","V3A",11106,"2-4 cm",68,1000,0.068
"E3","V3A",11106,"4-6 cm",364,1000,0.364
"E3","V3A",11106,"6-8 cm",108,1000,0.108
"E3","V3A",11106,">8 cm",76,1000,0.076
"E3","V3A",11107,"<2 cm",364,1000,0.364
"E3","V3A",11107,"2-4 cm",68,1000,0.068
"E3","V3A",11107,"4-6 cm",408,1000,0.408
"E3","V3A",11107,"6-8 cm",76,1000,0.076
"E3","V3A",11107,">8 cm",84,1000,0.084
"E3","V3A",11108,"<2 cm",412,1000,0.412
"E3","V3A",11108,"2-4 cm",56,1000,0.056
"E3","V3A",11108,"4-6 cm",364,1000,0.364
"E3","V3A",11108,"6-8 cm",84,1000,0.084
"E3","V3A",11108,">8 cm",84,1000,0.084
"E3","V3A",11109,"<2 cm",412,1000,0.412
"E3","V3A",11109,"2-4 cm",56,1000,0.056
"E3","V3A",11109,"4-6 cm",360,1000,0.36
"E3","V3A",11109,"6-8 cm",88,1000,0.088
"E3","V3A",11109,">8 cm",84,1000,0.084
"E3","V3A",11110,"<2 cm",384,1000,0.384
"E3","V3A",11110,"2-4 cm",72,1000,0.072
"E3","V3A",11110,"4-6 cm",376,1000,0.376
"E3","V3A",11110,"6-8 cm",108,1000,0.108
"E3","V3A",11110,">8 cm",60,1000,0.06
"E3","V3A",12101,"<2 cm",27,2250,0.012
"E3","V3A",12101,"2-4 cm",0,2250,0
"E3","V3A",12101,"4-6 cm",0,2250,0
"E3","V3A",12101,"6-8 cm",0,2250,0
"E3","V3A",12101,">8 cm",2223,2250,0.988
"E3","V3A",12102,"<2 cm",12,1000,0.012
"E3","V3A",12102,"2-4 cm",0,1000,0
"E3","V3A",12102,"4-6 cm",0,1000,0
"E3","V3A",12102,"6-8 cm",0,1000,0
"E3","V3A",12102,">8 cm",988,1000,0.988
"E3","V3A",12103,"<2 cm",12,1000,0.012
"E3","V3A",12103,"2-4 cm",0,1000,0
"E3","V3A",12103,"4-6 cm",0,1000,0
"E3","V3A",12103,"6-8 cm",0,1000,0
"E3","V3A",12103,">8 cm",988,1000,0.988
"E3","V3A",12104,"<2 cm",12,1000,0.012
"E3","V3A",12104,"2-4 cm",0,1000,0
"E3","V3A",12104,"4-6 cm",0,1000,0
"E3","V3A",12104,"6-8 cm",0,1000,0
"E3","V3A",12104,">8 cm",988,1000,0.988
"E3","V3A",12105,"<2 cm",12,1000,0.012
"E3","V3A",12105,"2-4 cm",0,1000,0
"E3","V3A",12105,"4-6 cm",0,1000,0
"E3","V3A",12105,"6-8 cm",0,1000,0
"E3","V3A",12105,">8 cm",988,1000,0.988
"E3","V3A",12106,"<2 cm",12,1000,0.012
"E3","V3A",12106,"2-4 cm",0,1000,0
"E3","V3A",12106,"4-6 cm",0,1000,0
"E3","V3A",12106,"6-8 cm",0,1000,0
"E3","V3A",12106,">8 cm",988,1000,0.988
"E3","V3A",12107,"<2 cm",12,1000,0.012
"E3","V3A",12107,"2-4 cm",0,1000,0
"E3","V3A",12107,"4-6 cm",0,1000,0
"E3","V3A",12107,"6-8 cm",0,1000,0
"E3","V3A",12107,">8 cm",988,1000,0.988
"E3","V3A",12108,"<2 cm",12,1000,0.012
"E3","V3A",12108,"2-4 cm",0,1000,0
"E3","V3A",12108,"4-6 cm",0,1000,0
"E3","V3A",12108,"6-8 cm",0,1000,0
"E3","V3A",12108,">8 cm",988,1000,0.988
"E3","V3A",12109,"<2 cm",12,1000,0.012
"E3","V3A",12109,"2-4 cm",0,1000,0
"E3","V3A",12109,"4-6 cm",0,1000,0
"E3","V3A",12109,"6-8 cm",0,1000,0
"E3","V3A",12109,">8 cm",988,1000,0.988
"E3","V3A",12110,"<2 cm",8,1000,0.008
"E3","V3A",12110,"2-4 cm",0,1000,0
"E3","V3A",12110,"4-6 cm",0,1000,0
"E3","V3A",12110,"6-8 cm",0,1000,0
"E3","V3A",12110,">8 cm",992,1000,0.992
"E3","V3A",13101,"<2 cm",297,2250,0.132
"E3","V3A",13101,"2-4 cm",612,2250,0.272
"E3","V3A",13101,"4-6 cm",189,2250,0.084
"E3","V3A",13101,"6-8 cm",36,2250,0.016
"E3","V3A",13101,">8 cm",1116,2250,0.496
"E3","V3A",13102,"<2 cm",140,1000,0.14
"E3","V3A",13102,"2-4 cm",272,1000,0.272
"E3","V3A",13102,"4-6 cm",84,1000,0.084
"E3","V3A",13102,"6-8 cm",20,1000,0.02
"E3","V3A",13102,">8 cm",484,1000,0.484
"E3","V3A",13103,"<2 cm",144,1000,0.144
"E3","V3A",13103,"2-4 cm",284,1000,0.284
"E3","V3A",13103,"4-6 cm",88,1000,0.088
"E3","V3A",13103,"6-8 cm",32,1000,0.032
"E3","V3A",13103,">8 cm",452,1000,0.452
"E3","V3A",13104,"<2 cm",152,1000,0.152
"E3","V3A",13104,"2-4 cm",260,1000,0.26
"E3","V3A",13104,"4-6 cm",84,1000,0.084
"E3","V3A",13104,"6-8 cm",16,1000,0.016
"E3","V3A",13104,">8 cm",488,1000,0.488
"E3","V3A",13105,"<2 cm",144,1000,0.144
"E3","V3A",13105,"2-4 cm",316,1000,0.316
"E3","V3A",13105,"4-6 cm",68,1000,0.068
"E3","V3A",13105,"6-8 cm",24,1000,0.024
"E3","V3A",13105,">8 cm",448,1000,0.448
"E3","V3A",13106,"<2 cm",140,1000,0.14
"E3","V3A",13106,"2-4 cm",268,1000,0.268
"E3","V3A",13106,"4-6 cm",92,1000,0.092
"E3","V3A",13106,"6-8 cm",12,1000,0.012
"E3","V3A",13106,">8 cm",488,1000,0.488
"E3","V3A",13107,"<2 cm",144,1000,0.144
"E3","V3A",13107,"2-4 cm",284,1000,0.284
"E3","V3A",13107,"4-6 cm",104,1000,0.104
"E3","V3A",13107,"6-8 cm",16,1000,0.016
"E3","V3A",13107,">8 cm",452,1000,0.452
"E3","V3A",13108,"<2 cm",156,1000,0.156
"E3","V3A",13108,"2-4 cm",264,1000,0.264
"E3","V3A",13108,"4-6 cm",96,1000,0.096
"E3","V3A",13108,"6-8 cm",20,1000,0.02
"E3","V3A",13108,">8 cm",464,1000,0.464
"E3","V3A",13109,"<2 cm",172,1000,0.172
"E3","V3A",13109,"2-4 cm",228,1000,0.228
"E3","V3A",13109,"4-6 cm",68,1000,0.068
"E3","V3A",13109,"6-8 cm",20,1000,0.02
"E3","V3A",13109,">8 cm",512,1000,0.512
"E3","V3A",13110,"<2 cm",160,1000,0.16
"E3","V3A",13110,"2-4 cm",288,1000,0.288
"E3","V3A",13110,"4-6 cm",88,1000,0.088
"E3","V3A",13110,"6-8 cm",16,1000,0.016
"E3","V3A",13110,">8 cm",448,1000,0.448
"E3","V3A",14101,"<2 cm",2169,2250,0.964
"E3","V3A",14101,"2-4 cm",0,2250,0
"E3","V3A",14101,"4-6 cm",0,2250,0
"E3","V3A",14101,"6-8 cm",0,2250,0
"E3","V3A",14101,">8 cm",81,2250,0.036
"E3","V3A",14102,"<2 cm",964,1000,0.964
"E3","V3A",14102,"2-4 cm",0,1000,0
"E3","V3A",14102,"4-6 cm",0,1000,0
"E3","V3A",14102,"6-8 cm",0,1000,0
"E3","V3A",14102,">8 cm",36,1000,0.036
"E3","V3A",14103,"<2 cm",964,1000,0.964
"E3","V3A",14103,"2-4 cm",0,1000,0
"E3","V3A",14103,"4-6 cm",0,1000,0
"E3","V3A",14103,"6-8 cm",0,1000,0
"E3","V3A",14103,">8 cm",36,1000,0.036
"E3","V3A",14104,"<2 cm",964,1000,0.964
"E3","V3A",14104,"2-4 cm",0,1000,0
"E3","V3A",14104,"4-6 cm",0,1000,0
"E3","V3A",14104,"6-8 cm",0,1000,0
"E3","V3A",14104,">8 cm",36,1000,0.036
"E3","V3A",14105,"<2 cm",964,1000,0.964
"E3","V3A",14105,"2-4 cm",0,1000,0
"E3","V3A",14105,"4-6 cm",0,1000,0
"E3","V3A",14105,"6-8 cm",0,1000,0
"E3","V3A",14105,">8 cm",36,1000,0.036
"E3","V3A",14106,"<2 cm",964,1000,0.964
"E3","V3A",14106,"2-4 cm",0,1000,0
"E3","V3A",14106,"4-6 cm",0,1000,0
"E3","V3A",14106,"6-8 cm",0,1000,0
"E3","V3A",14106,">8 cm",36,1000,0.036
"E3","V3A",14107,"<2 cm",964,1000,0.964
"E3","V3A",14107,"2-4 cm",0,1000,0
"E3","V3A",14107,"4-6 cm",0,1000,0
"E3","V3A",14107,"6-8 cm",0,1000,0
"E3","V3A",14107,">8 cm",36,1000,0.036
"E3","V3A",14108,"<2 cm",964,1000,0.964
"E3","V3A",14108,"2-4 cm",0,1000,0
"E3","V3A",14108,"4-6 cm",0,1000,0
"E3","V3A",14108,"6-8 cm",0,1000,0
"E3","V3A",14108,">8 cm",36,1000,0.036
"E3","V3A",14109,"<2 cm",964,1000,0.964
"E3","V3A",14109,"2-4 cm",0,1000,0
"E3","V3A",14109,"4-6 cm",0,1000,0
"E3","V3A",14109,"6-8 cm",0,1000,0
"E3","V3A",14109,">8 cm",36,1000,0.036
"E3","V3A",14110,"<2 cm",964,1000,0.964
"E3","V3A",14110,"2-4 cm",0,1000,0
"E3","V3A",14110,"4-6 cm",0,1000,0
"E3","V3A",14110,"6-8 cm",0,1000,0
"E3","V3A",14110,">8 cm",36,1000,0.036
"E3","V3A",15101,"<2 cm",2250,2250,1
"E3","V3A",15101,"2-4 cm",0,2250,0
"E3","V3A",15101,"4-6 cm",0,2250,0
"E3","V3A",15101,"6-8 cm",0,2250,0
"E3","V3A",15101,">8 cm",0,2250,0
"E3","V3A",15102,"<2 cm",992,1000,0.992
"E3","V3A",15102,"2-4 cm",0,1000,0
"E3","V3A",15102,"4-6 cm",0,1000,0
"E3","V3A",15102,"6-8 cm",8,1000,0.008
"E3","V3A",15102,">8 cm",0,1000,0
"E3","V3A",15103,"<2 cm",996,1000,0.996
"E3","V3A",15103,"2-4 cm",0,1000,0
"E3","V3A",15103,"4-6 cm",0,1000,0
"E3","V3A",15103,"6-8 cm",4,1000,0.004
"E3","V3A",15103,">8 cm",0,1000,0
"E3","V3A",15104,"<2 cm",992,1000,0.992
"E3","V3A",15104,"2-4 cm",8,1000,0.008
"E3","V3A",15104,"4-6 cm",0,1000,0
"E3","V3A",15104,"6-8 cm",0,1000,0
"E3","V3A",15104,">8 cm",0,1000,0
"E3","V3A",15105,"<2 cm",992,1000,0.992
"E3","V3A",15105,"2-4 cm",4,1000,0.004
"E3","V3A",15105,"4-6 cm",4,1000,0.004
"E3","V3A",15105,"6-8 cm",0,1000,0
"E3","V3A",15105,">8 cm",0,1000,0
"E3","V3A",15106,"<2 cm",996,1000,0.996
"E3","V3A",15106,"2-4 cm",0,1000,0
"E3","V3A",15106,"4-6 cm",0,1000,0
"E3","V3A",15106,"6-8 cm",0,1000,0
"E3","V3A",15106,">8 cm",4,1000,0.004
"E3","V3A",15107,"<2 cm",996,1000,0.996
"E3","V3A",15107,"2-4 cm",0,1000,0
"E3","V3A",15107,"4-6 cm",0,1000,0
"E3","V3A",15107,"6-8 cm",4,1000,0.004
"E3","V3A",15107,">8 cm",0,1000,0
"E3","V3A",15108,"<2 cm",984,1000,0.984
"E3","V3A",15108,"2-4 cm",0,1000,0
"E3","V3A",15108,"4-6 cm",4,1000,0.004
"E3","V3A",15108,"6-8 cm",4,1000,0.004
"E3","V3A",15108,">8 cm",8,1000,0.008
"E3","V3A",15109,"<2 cm",996,1000,0.996
"E3","V3A",15109,"2-4 cm",4,1000,0.004
"E3","V3A",15109,"4-6 cm",0,1000,0
"E3","V3A",15109,"6-8 cm",0,1000,0
"E3","V3A",15109,">8 cm",0,1000,0
"E3","V3A",15110,"<2 cm",996,1000,0.996
"E3","V3A",15110,"2-4 cm",0,1000,0
"E3","V3A",15110,"4-6 cm",0,1000,0
"E3","V3A",15110,"6-8 cm",4,1000,0.004
"E3","V3A",15110,">8 cm",0,1000,0
"E3","V3A",16101,"<2 cm",1071,2250,0.476
"E3","V3A",16101,"2-4 cm",54,2250,0.024
"E3","V3A",16101,"4-6 cm",9,2250,0.004
"E3","V3A",16101,"6-8 cm",108,2250,0.048
"E3","V3A",16101,">8 cm",1008,2250,0.448
"E3","V3A",16102,"<2 cm",468,1000,0.468
"E3","V3A",16102,"2-4 cm",40,1000,0.04
"E3","V3A",16102,"4-6 cm",8,1000,0.008
"E3","V3A",16102,"6-8 cm",40,1000,0.04
"E3","V3A",16102,">8 cm",444,1000,0.444
"E3","V3A",16103,"<2 cm",460,1000,0.46
"E3","V3A",16103,"2-4 cm",32,1000,0.032
"E3","V3A",16103,"4-6 cm",4,1000,0.004
"E3","V3A",16103,"6-8 cm",68,1000,0.068
"E3","V3A",16103,">8 cm",436,1000,0.436
"E3","V3A",16104,"<2 cm",448,1000,0.448
"E3","V3A",16104,"2-4 cm",52,1000,0.052
"E3","V3A",16104,"4-6 cm",8,1000,0.008
"E3","V3A",16104,"6-8 cm",44,1000,0.044
"E3","V3A",16104,">8 cm",448,1000,0.448
"E3","V3A",16105,"<2 cm",456,1000,0.456
"E3","V3A",16105,"2-4 cm",36,1000,0.036
"E3","V3A",16105,"4-6 cm",0,1000,0
"E3","V3A",16105,"6-8 cm",48,1000,0.048
"E3","V3A",16105,">8 cm",460,1000,0.46
"E3","V3A",16106,"<2 cm",420,1000,0.42
"E3","V3A",16106,"2-4 cm",52,1000,0.052
"E3","V3A",16106,"4-6 cm",8,1000,0.008
"E3","V3A",16106,"6-8 cm",36,1000,0.036
"E3","V3A",16106,">8 cm",484,1000,0.484
"E3","V3A",16107,"<2 cm",496,1000,0.496
"E3","V3A",16107,"2-4 cm",60,1000,0.06
"E3","V3A",16107,"4-6 cm",4,1000,0.004
"E3","V3A",16107,"6-8 cm",36,1000,0.036
"E3","V3A",16107,">8 cm",404,1000,0.404
"E3","V3A",16108,"<2 cm",472,1000,0.472
"E3","V3A",16108,"2-4 cm",40,1000,0.04
"E3","V3A",16108,"4-6 cm",4,1000,0.004
"E3","V3A",16108,"6-8 cm",48,1000,0.048
"E3","V3A",16108,">8 cm",436,1000,0.436
"E3","V3A",16109,"<2 cm",432,1000,0.432
"E3","V3A",16109,"2-4 cm",48,1000,0.048
"E3","V3A",16109,"4-6 cm",4,1000,0.004
"E3","V3A",16109,"6-8 cm",52,1000,0.052
"E3","V3A",16109,">8 cm",464,1000,0.464
"E3","V3A",16110,"<2 cm",420,1000,0.42
"E3","V3A",16110,"2-4 cm",32,1000,0.032
"E3","V3A",16110,"4-6 cm",0,1000,0
"E3","V3A",16110,"6-8 cm",40,1000,0.04
"E3","V3A",16110,">8 cm",508,1000,0.508
"E3","V3A",17101,"<2 cm",1881,2250,0.836
"E3","V3A",17101,"2-4 cm",27,2250,0.012
"E3","V3A",17101,"4-6 cm",81,2250,0.036
"E3","V3A",17101,"6-8 cm",117,2250,0.052
"E3","V3A",17101,">8 cm",144,2250,0.064
"E3","V3A",17102,"<2 cm",800,1000,0.8
"E3","V3A",17102,"2-4 cm",8,1000,0.008
"E3","V3A",17102,"4-6 cm",48,1000,0.048
"E3","V3A",17102,"6-8 cm",56,1000,0.056
"E3","V3A",17102,">8 cm",88,1000,0.088
"E3","V3A",17103,"<2 cm",844,1000,0.844
"E3","V3A",17103,"2-4 cm",4,1000,0.004
"E3","V3A",17103,"4-6 cm",36,1000,0.036
"E3","V3A",17103,"6-8 cm",48,1000,0.048
"E3","V3A",17103,">8 cm",68,1000,0.068
"E3","V3A",17104,"<2 cm",820,1000,0.82
"E3","V3A",17104,"2-4 cm",4,1000,0.004
"E3","V3A",17104,"4-6 cm",20,1000,0.02
"E3","V3A",17104,"6-8 cm",68,1000,0.068
"E3","V3A",17104,">8 cm",88,1000,0.088
"E3","V3A",17105,"<2 cm",856,1000,0.856
"E3","V3A",17105,"2-4 cm",0,1000,0
"E3","V3A",17105,"4-6 cm",36,1000,0.036
"E3","V3A",17105,"6-8 cm",44,1000,0.044
"E3","V3A",17105,">8 cm",64,1000,0.064
"E3","V3A",17106,"<2 cm",848,1000,0.848
"E3","V3A",17106,"2-4 cm",4,1000,0.004
"E3","V3A",17106,"4-6 cm",28,1000,0.028
"E3","V3A",17106,"6-8 cm",52,1000,0.052
"E3","V3A",17106,">8 cm",68,1000,0.068
"E3","V3A",17107,"<2 cm",868,1000,0.868
"E3","V3A",17107,"2-4 cm",12,1000,0.012
"E3","V3A",17107,"4-6 cm",16,1000,0.016
"E3","V3A",17107,"6-8 cm",52,1000,0.052
"E3","V3A",17107,">8 cm",52,1000,0.052
"E3","V3A",17108,"<2 cm",812,1000,0.812
"E3","V3A",17108,"2-4 cm",4,1000,0.004
"E3","V3A",17108,"4-6 cm",24,1000,0.024
"E3","V3A",17108,"6-8 cm",72,1000,0.072
"E3","V3A",17108,">8 cm",88,1000,0.088
"E3","V3A",17109,"<2 cm",864,1000,0.864
"E3","V3A",17109,"2-4 cm",0,1000,0
"E3","V3A",17109,"4-6 cm",20,1000,0.02
"E3","V3A",17109,"6-8 cm",56,1000,0.056
"E3","V3A",17109,">8 cm",60,1000,0.06
"E3","V3A",17110,"<2 cm",796,1000,0.796
"E3","V3A",17110,"2-4 cm",12,1000,0.012
"E3","V3A",17110,"4-6 cm",32,1000,0.032
"E3","V3A",17110,"6-8 cm",44,1000,0.044
"E3","V3A",17110,">8 cm",116,1000,0.116
"E3","V3A",18101,"<2 cm",2196,2250,0.976
"E3","V3A",18101,"2-4 cm",0,2250,0
"E3","V3A",18101,"4-6 cm",0,2250,0
"E3","V3A",18101,"6-8 cm",0,2250,0
"E3","V3A",18101,">8 cm",54,2250,0.024
"E3","V3A",18102,"<2 cm",976,1000,0.976
"E3","V3A",18102,"2-4 cm",0,1000,0
"E3","V3A",18102,"4-6 cm",4,1000,0.004
"E3","V3A",18102,"6-8 cm",0,1000,0
"E3","V3A",18102,">8 cm",20,1000,0.02
"E3","V3A",18103,"<2 cm",976,1000,0.976
"E3","V3A",18103,"2-4 cm",0,1000,0
"E3","V3A",18103,"4-6 cm",4,1000,0.004
"E3","V3A",18103,"6-8 cm",0,1000,0
"E3","V3A",18103,">8 cm",20,1000,0.02
"E3","V3A",18104,"<2 cm",976,1000,0.976
"E3","V3A",18104,"2-4 cm",0,1000,0
"E3","V3A",18104,"4-6 cm",4,1000,0.004
"E3","V3A",18104,"6-8 cm",0,1000,0
"E3","V3A",18104,">8 cm",20,1000,0.02
"E3","V3A",18105,"<2 cm",976,1000,0.976
"E3","V3A",18105,"2-4 cm",0,1000,0
"E3","V3A",18105,"4-6 cm",4,1000,0.004
"E3","V3A",18105,"6-8 cm",0,1000,0
"E3","V3A",18105,">8 cm",20,1000,0.02
"E3","V3A",18106,"<2 cm",976,1000,0.976
"E3","V3A",18106,"2-4 cm",0,1000,0
"E3","V3A",18106,"4-6 cm",4,1000,0.004
"E3","V3A",18106,"6-8 cm",0,1000,0
"E3","V3A",18106,">8 cm",20,1000,0.02
"E3","V3A",18107,"<2 cm",972,1000,0.972
"E3","V3A",18107,"2-4 cm",4,1000,0.004
"E3","V3A",18107,"4-6 cm",0,1000,0
"E3","V3A",18107,"6-8 cm",0,1000,0
"E3","V3A",18107,">8 cm",24,1000,0.024
"E3","V3A",18108,"<2 cm",980,1000,0.98
"E3","V3A",18108,"2-4 cm",0,1000,0
"E3","V3A",18108,"4-6 cm",0,1000,0
"E3","V3A",18108,"6-8 cm",0,1000,0
"E3","V3A",18108,">8 cm",20,1000,0.02
"E3","V3A",18109,"<2 cm",976,1000,0.976
"E3","V3A",18109,"2-4 cm",0,1000,0
"E3","V3A",18109,"4-6 cm",0,1000,0
"E3","V3A",18109,"6-8 cm",0,1000,0
"E3","V3A",18109,">8 cm",24,1000,0.024
"E3","V3A",18110,"<2 cm",976,1000,0.976
"E3","V3A",18110,"2-4 cm",0,1000,0
"E3","V3A",18110,"4-6 cm",0,1000,0
"E3","V3A",18110,"6-8 cm",0,1000,0
"E3","V3A",18110,">8 cm",24,1000,0.024
"E3","V3A",19101,"<2 cm",2088,2250,0.928
"E3","V3A",19101,"2-4 cm",0,2250,0
"E3","V3A",19101,"4-6 cm",0,2250,0
"E3","V3A",19101,"6-8 cm",0,2250,0
"E3","V3A",19101,">8 cm",162,2250,0.072
"E3","V3A",19102,"<2 cm",928,1000,0.928
"E3","V3A",19102,"2-4 cm",0,1000,0
"E3","V3A",19102,"4-6 cm",0,1000,0
"E3","V3A",19102,"6-8 cm",0,1000,0
"E3","V3A",19102,">8 cm",72,1000,0.072
"E3","V3A",19103,"<2 cm",924,1000,0.924
"E3","V3A",19103,"2-4 cm",0,1000,0
"E3","V3A",19103,"4-6 cm",0,1000,0
"E3","V3A",19103,"6-8 cm",0,1000,0
"E3","V3A",19103,">8 cm",76,1000,0.076
"E3","V3A",19104,"<2 cm",920,1000,0.92
"E3","V3A",19104,"2-4 cm",4,1000,0.004
"E3","V3A",19104,"4-6 cm",0,1000,0
"E3","V3A",19104,"6-8 cm",0,1000,0
"E3","V3A",19104,">8 cm",76,1000,0.076
"E3","V3A",19105,"<2 cm",928,1000,0.928
"E3","V3A",19105,"2-4 cm",0,1000,0
"E3","V3A",19105,"4-6 cm",0,1000,0
"E3","V3A",19105,"6-8 cm",0,1000,0
"E3","V3A",19105,">8 cm",72,1000,0.072
"E3","V3A",19106,"<2 cm",924,1000,0.924
"E3","V3A",19106,"2-4 cm",0,1000,0
"E3","V3A",19106,"4-6 cm",0,1000,0
"E3","V3A",19106,"6-8 cm",0,1000,0
"E3","V3A",19106,">8 cm",76,1000,0.076
"E3","V3A",19107,"<2 cm",920,1000,0.92
"E3","V3A",19107,"2-4 cm",0,1000,0
"E3","V3A",19107,"4-6 cm",0,1000,0
"E3","V3A",19107,"6-8 cm",0,1000,0
"E3","V3A",19107,">8 cm",80,1000,0.08
"E3","V3A",19108,"<2 cm",924,1000,0.924
"E3","V3A",19108,"2-4 cm",0,1000,0
"E3","V3A",19108,"4-6 cm",0,1000,0
"E3","V3A",19108,"6-8 cm",0,1000,0
"E3","V3A",19108,">8 cm",76,1000,0.076
"E3","V3A",19109,"<2 cm",920,1000,0.92
"E3","V3A",19109,"2-4 cm",0,1000,0
"E3","V3A",19109,"4-6 cm",0,1000,0
"E3","V3A",19109,"6-8 cm",0,1000,0
"E3","V3A",19109,">8 cm",80,1000,0.08
"E3","V3A",19110,"<2 cm",920,1000,0.92
"E3","V3A",19110,"2-4 cm",0,1000,0
"E3","V3A",19110,"4-6 cm",0,1000,0
"E3","V3A",19110,"6-8 cm",0,1000,0
"E3","V3A",19110,">8 cm",80,1000,0.08
"E3","V3A",20101,"<2 cm",1926,2250,0.856
"E3","V3A",20101,"2-4 cm",0,2250,0
"E3","V3A",20101,"4-6 cm",0,2250,0
"E3","V3A",20101,"6-8 cm",0,2250,0
"E3","V3A",20101,">8 cm",324,2250,0.144
"E3","V3A",20102,"<2 cm",844,1000,0.844
"E3","V3A",20102,"2-4 cm",0,1000,0
"E3","V3A",20102,"4-6 cm",0,1000,0
"E3","V3A",20102,"6-8 cm",0,1000,0
"E3","V3A",20102,">8 cm",156,1000,0.156
"E3","V3A",20103,"<2 cm",860,1000,0.86
"E3","V3A",20103,"2-4 cm",0,1000,0
"E3","V3A",20103,"4-6 cm",0,1000,0
"E3","V3A",20103,"6-8 cm",0,1000,0
"E3","V3A",20103,">8 cm",140,1000,0.14
"E3","V3A",20104,"<2 cm",852,1000,0.852
"E3","V3A",20104,"2-4 cm",0,1000,0
"E3","V3A",20104,"4-6 cm",0,1000,0
"E3","V3A",20104,"6-8 cm",4,1000,0.004
"E3","V3A",20104,">8 cm",144,1000,0.144
"E3","V3A",20105,"<2 cm",856,1000,0.856
"E3","V3A",20105,"2-4 cm",0,1000,0
"E3","V3A",20105,"4-6 cm",0,1000,0
"E3","V3A",20105,"6-8 cm",0,1000,0
"E3","V3A",20105,">8 cm",144,1000,0.144
"E3","V3A",20106,"<2 cm",852,1000,0.852
"E3","V3A",20106,"2-4 cm",0,1000,0
"E3","V3A",20106,"4-6 cm",0,1000,0
"E3","V3A",20106,"6-8 cm",0,1000,0
"E3","V3A",20106,">8 cm",148,1000,0.148
"E3","V3A",20107,"<2 cm",852,1000,0.852
"E3","V3A",20107,"2-4 cm",0,1000,0
"E3","V3A",20107,"4-6 cm",0,1000,0
"E3","V3A",20107,"6-8 cm",4,1000,0.004
"E3","V3A",20107,">8 cm",144,1000,0.144
"E3","V3A",20108,"<2 cm",836,1000,0.836
"E3","V3A",20108,"2-4 cm",0,1000,0
"E3","V3A",20108,"4-6 cm",0,1000,0
"E3","V3A",20108,"6-8 cm",0,1000,0
"E3","V3A",20108,">8 cm",164,1000,0.164
"E3","V3A",20109,"<2 cm",844,1000,0.844
"E3","V3A",20109,"2-4 cm",0,1000,0
"E3","V3A",20109,"4-6 cm",0,1000,0
"E3","V3A",20109,"6-8 cm",4,1000,0.004
"E3","V3A",20109,">8 cm",152,1000,0.152
"E3","V3A",20110,"<2 cm",852,1000,0.852
"E3","V3A",20110,"2-4 cm",0,1000,0
"E3","V3A",20110,"4-6 cm",0,1000,0
"E3","V3A",20110,"6-8 cm",0,1000,0
"E3","V3A",20110,">8 cm",148,1000,0.148
"E3","V3A",21101,"<2 cm",45,2250,0.02
"E3","V3A",21101,"2-4 cm",0,2250,0
"E3","V3A",21101,"4-6 cm",0,2250,0
"E3","V3A",21101,"6-8 cm",0,2250,0
"E3","V3A",21101,">8 cm",2205,2250,0.98
"E3","V3A",21102,"<2 cm",20,1000,0.02
"E3","V3A",21102,"2-4 cm",0,1000,0
"E3","V3A",21102,"4-6 cm",4,1000,0.004
"E3","V3A",21102,"6-8 cm",4,1000,0.004
"E3","V3A",21102,">8 cm",972,1000,0.972
"E3","V3A",21103,"<2 cm",16,1000,0.016
"E3","V3A",21103,"2-4 cm",0,1000,0
"E3","V3A",21103,"4-6 cm",4,1000,0.004
"E3","V3A",21103,"6-8 cm",0,1000,0
"E3","V3A",21103,">8 cm",980,1000,0.98
"E3","V3A",21104,"<2 cm",16,1000,0.016
"E3","V3A",21104,"2-4 cm",0,1000,0
"E3","V3A",21104,"4-6 cm",4,1000,0.004
"E3","V3A",21104,"6-8 cm",0,1000,0
"E3","V3A",21104,">8 cm",980,1000,0.98
"E3","V3A",21105,"<2 cm",16,1000,0.016
"E3","V3A",21105,"2-4 cm",4,1000,0.004
"E3","V3A",21105,"4-6 cm",0,1000,0
"E3","V3A",21105,"6-8 cm",0,1000,0
"E3","V3A",21105,">8 cm",980,1000,0.98
"E3","V3A",21106,"<2 cm",20,1000,0.02
"E3","V3A",21106,"2-4 cm",0,1000,0
"E3","V3A",21106,"4-6 cm",0,1000,0
"E3","V3A",21106,"6-8 cm",4,1000,0.004
"E3","V3A",21106,">8 cm",976,1000,0.976
"E3","V3A",21107,"<2 cm",20,1000,0.02
"E3","V3A",21107,"2-4 cm",0,1000,0
"E3","V3A",21107,"4-6 cm",0,1000,0
"E3","V3A",21107,"6-8 cm",4,1000,0.004
"E3","V3A",21107,">8 cm",976,1000,0.976
"E3","V3A",21108,"<2 cm",20,1000,0.02
"E3","V3A",21108,"2-4 cm",4,1000,0.004
"E3","V3A",21108,"4-6 cm",4,1000,0.004
"E3","V3A",21108,"6-8 cm",4,1000,0.004
