"experiment_id","scenario","run_seed","horizontal_zone","larvae","total_larvae","proportion"
"E3","V3A",11102,"zone5 (farthest)",144,1000,0.144
"E3","V3A",11103,"zone1 (nearest)",408,1000,0.408
"E3","V3A",11103,"zone2",188,1000,0.188
"E3","V3A",11103,"zone3",156,1000,0.156
"E3","V3A",11103,"zone4",96,1000,0.096
"E3","V3A",11103,"zone5 (farthest)",152,1000,0.152
"E3","V3A",11104,"zone1 (nearest)",416,1000,0.416
"E3","V3A",11104,"zone2",164,1000,0.164
"E3","V3A",11104,"zone3",164,1000,0.164
"E3","V3A",11104,"zone4",120,1000,0.12
"E3","V3A",11104,"zone5 (farthest)",136,1000,0.136
"E3","V3A",11105,"zone1 (nearest)",424,1000,0.424
"E3","V3A",11105,"zone2",160,1000,0.16
"E3","V3A",11105,"zone3",188,1000,0.188
"E3","V3A",11105,"zone4",104,1000,0.104
"E3","V3A",11105,"zone5 (farthest)",124,1000,0.124
"E3","V3A",11106,"zone1 (nearest)",424,1000,0.424
"E3","V3A",11106,"zone2",176,1000,0.176
"E3","V3A",11106,"zone3",140,1000,0.14
"E3","V3A",11106,"zone4",116,1000,0.116
"E3","V3A",11106,"zone5 (farthest)",144,1000,0.144
"E3","V3A",11107,"zone1 (nearest)",396,1000,0.396
"E3","V3A",11107,"zone2",208,1000,0.208
"E3","V3A",11107,"zone3",132,1000,0.132
"E3","V3A",11107,"zone4",124,1000,0.124
"E3","V3A",11107,"zone5 (farthest)",140,1000,0.14
"E3","V3A",11108,"zone1 (nearest)",468,1000,0.468
"E3","V3A",11108,"zone2",176,1000,0.176
"E3","V3A",11108,"zone3",108,1000,0.108
"E3","V3A",11108,"zone4",92,1000,0.092
"E3","V3A",11108,"zone5 (farthest)",156,1000,0.156
"E3","V3A",11109,"zone1 (nearest)",416,1000,0.416
"E3","V3A",11109,"zone2",184,1000,0.184
"E3","V3A",11109,"zone3",136,1000,0.136
"E3","V3A",11109,"zone4",128,1000,0.128
"E3","V3A",11109,"zone5 (farthest)",136,1000,0.136
"E3","V3A",11110,"zone1 (nearest)",424,1000,0.424
"E3","V3A",11110,"zone2",188,1000,0.188
"E3","V3A",11110,"zone3",120,1000,0.12
"E3","V3A",11110,"zone4",152,1000,0.152
"E3","V3A",11110,"zone5 (farthest)",116,1000,0.116
"E3","V3A",12101,"zone1 (nearest)",1962,2250,0.872
"E3","V3A",12101,"zone2",99,2250,0.044
"E3","V3A",12101,"zone3",27,2250,0.012
"E3","V3A",12101,"zone4",99,2250,0.044
"E3","V3A",12101,"zone5 (farthest)",63,2250,0.028
"E3","V3A",12102,"zone1 (nearest)",884,1000,0.884
"E3","V3A",12102,"zone2",40,1000,0.04
"E3","V3A",12102,"zone3",32,1000,0.032
"E3","V3A",12102,"zone4",24,1000,0.024
"E3","V3A",12102,"zone5 (farthest)",20,1000,0.02
"E3","V3A",12103,"zone1 (nearest)",868,1000,0.868
"E3","V3A",12103,"zone2",28,1000,0.028
"E3","V3A",12103,"zone3",48,1000,0.048
"E3","V3A",12103,"zone4",40,1000,0.04
"E3","V3A",12103,"zone5 (farthest)",16,1000,0.016
"E3","V3A",12104,"zone1 (nearest)",904,1000,0.904
"E3","V3A",12104,"zone2",32,1000,0.032
"E3","V3A",12104,"zone3",32,1000,0.032
"E3","V3A",12104,"zone4",20,1000,0.02
"E3","V3A",12104,"zone5 (farthest)",12,1000,0.012
"E3","V3A",12105,"zone1 (nearest)",904,1000,0.904
"E3","V3A",12105,"zone2",32,1000,0.032
"E3","V3A",12105,"zone3",32,1000,0.032
"E3","V3A",12105,"zone4",20,1000,0.02
"E3","V3A",12105,"zone5 (farthest)",12,1000,0.012
"E3","V3A",12106,"zone1 (nearest)",880,1000,0.88
"E3","V3A",12106,"zone2",44,1000,0.044
"E3","V3A",12106,"zone3",20,1000,0.02
"E3","V3A",12106,"zone4",36,1000,0.036
"E3","V3A",12106,"zone5 (farthest)",20,1000,0.02
"E3","V3A",12107,"zone1 (nearest)",932,1000,0.932
"E3","V3A",12107,"zone2",20,1000,0.02
"E3","V3A",12107,"zone3",16,1000,0.016
"E3","V3A",12107,"zone4",16,1000,0.016
"E3","V3A",12107,"zone5 (farthest)",16,1000,0.016
"E3","V3A",12108,"zone1 (nearest)",872,1000,0.872
"E3","V3A",12108,"zone2",20,1000,0.02
"E3","V3A",12108,"zone3",60,1000,0.06
"E3","V3A",12108,"zone4",32,1000,0.032
"E3","V3A",12108,"zone5 (farthest)",16,1000,0.016
"E3","V3A",12109,"zone1 (nearest)",912,1000,0.912
"E3","V3A",12109,"zone2",20,1000,0.02
"E3","V3A",12109,"zone3",44,1000,0.044
"E3","V3A",12109,"zone4",8,1000,0.008
"E3","V3A",12109,"zone5 (farthest)",16,1000,0.016
"E3","V3A",12110,"zone1 (nearest)",904,1000,0.904
"E3","V3A",12110,"zone2",20,1000,0.02
"E3","V3A",12110,"zone3",40,1000,0.04
"E3","V3A",12110,"zone4",24,1000,0.024
"E3","V3A",12110,"zone5 (farthest)",12,1000,0.012
"E3","V3A",13101,"zone1 (nearest)",2034,2250,0.904
"E3","V3A",13101,"zone2",36,2250,0.016
"E3","V3A",13101,"zone3",27,2250,0.012
"E3","V3A",13101,"zone4",63,2250,0.028
"E3","V3A",13101,"zone5 (farthest)",90,2250,0.04
"E3","V3A",13102,"zone1 (nearest)",892,1000,0.892
"E3","V3A",13102,"zone2",32,1000,0.032
"E3","V3A",13102,"zone3",24,1000,0.024
"E3","V3A",13102,"zone4",8,1000,0.008
"E3","V3A",13102,"zone5 (farthest)",44,1000,0.044
"E3","V3A",13103,"zone1 (nearest)",908,1000,0.908
"E3","V3A",13103,"zone2",24,1000,0.024
"E3","V3A",13103,"zone3",12,1000,0.012
"E3","V3A",13103,"zone4",16,1000,0.016
"E3","V3A",13103,"zone5 (farthest)",40,1000,0.04
"E3","V3A",13104,"zone1 (nearest)",904,1000,0.904
"E3","V3A",13104,"zone2",16,1000,0.016
"E3","V3A",13104,"zone3",28,1000,0.028
"E3","V3A",13104,"zone4",16,1000,0.016
"E3","V3A",13104,"zone5 (farthest)",36,1000,0.036
"E3","V3A",13105,"zone1 (nearest)",900,1000,0.9
"E3","V3A",13105,"zone2",32,1000,0.032
"E3","V3A",13105,"zone3",8,1000,0.008
"E3","V3A",13105,"zone4",20,1000,0.02
"E3","V3A",13105,"zone5 (farthest)",40,1000,0.04
"E3","V3A",13106,"zone1 (nearest)",892,1000,0.892
"E3","V3A",13106,"zone2",36,1000,0.036
"E3","V3A",13106,"zone3",24,1000,0.024
"E3","V3A",13106,"zone4",12,1000,0.012
"E3","V3A",13106,"zone5 (farthest)",36,1000,0.036
"E3","V3A",13107,"zone1 (nearest)",916,1000,0.916
"E3","V3A",13107,"zone2",16,1000,0.016
"E3","V3A",13107,"zone3",12,1000,0.012
"E3","V3A",13107,"zone4",12,1000,0.012
"E3","V3A",13107,"zone5 (farthest)",44,1000,0.044
"E3","V3A",13108,"zone1 (nearest)",908,1000,0.908
"E3","V3A",13108,"zone2",28,1000,0.028
"E3","V3A",13108,"zone3",32,1000,0.032
"E3","V3A",13108,"zone4",0,1000,0
"E3","V3A",13108,"zone5 (farthest)",32,1000,0.032
"E3","V3A",13109,"zone1 (nearest)",904,1000,0.904
"E3","V3A",13109,"zone2",20,1000,0.02
"E3","V3A",13109,"zone3",24,1000,0.024
"E3","V3A",13109,"zone4",12,1000,0.012
"E3","V3A",13109,"zone5 (farthest)",40,1000,0.04
"E3","V3A",13110,"zone1 (nearest)",912,1000,0.912
"E3","V3A",13110,"zone2",28,1000,0.028
"E3","V3A",13110,"zone3",0,1000,0
"E3","V3A",13110,"zone4",8,1000,0.008
"E3","V3A",13110,"zone5 (farthest)",52,1000,0.052
"E3","V3A",14101,"zone1 (nearest)",1998,2250,0.888
"E3","V3A",14101,"zone2",90,2250,0.04
"E3","V3A",14101,"zone3",63,2250,0.028
"E3","V3A",14101,"zone4",45,2250,0.02
"E3","V3A",14101,"zone5 (farthest)",54,2250,0.024
"E3","V3A",14102,"zone1 (nearest)",888,1000,0.888
"E3","V3A",14102,"zone2",60,1000,0.06
"E3","V3A",14102,"zone3",24,1000,0.024
"E3","V3A",14102,"zone4",16,1000,0.016
"E3","V3A",14102,"zone5 (farthest)",12,1000,0.012
"E3","V3A",14103,"zone1 (nearest)",888,1000,0.888
"E3","V3A",14103,"zone2",52,1000,0.052
"E3","V3A",14103,"zone3",16,1000,0.016
"E3","V3A",14103,"zone4",20,1000,0.02
"E3","V3A",14103,"zone5 (farthest)",24,1000,0.024
"E3","V3A",14104,"zone1 (nearest)",908,1000,0.908
"E3","V3A",14104,"zone2",36,1000,0.036
"E3","V3A",14104,"zone3",20,1000,0.02
"E3","V3A",14104,"zone4",24,1000,0.024
"E3","V3A",14104,"zone5 (farthest)",12,1000,0.012
"E3","V3A",14105,"zone1 (nearest)",888,1000,0.888
"E3","V3A",14105,"zone2",56,1000,0.056
"E3","V3A",14105,"zone3",24,1000,0.024
"E3","V3A",14105,"zone4",16,1000,0.016
"E3","V3A",14105,"zone5 (farthest)",16,1000,0.016
"E3","V3A",14106,"zone1 (nearest)",868,1000,0.868
"E3","V3A",14106,"zone2",72,1000,0.072
"E3","V3A",14106,"zone3",24,1000,0.024
"E3","V3A",14106,"zone4",28,1000,0.028
"E3","V3A",14106,"zone5 (farthest)",8,1000,0.008
"E3","V3A",14107,"zone1 (nearest)",872,1000,0.872
"E3","V3A",14107,"zone2",76,1000,0.076
"E3","V3A",14107,"zone3",24,1000,0.024
"E3","V3A",14107,"zone4",24,1000,0.024
"E3","V3A",14107,"zone5 (farthest)",4,1000,0.004
"E3","V3A",14108,"zone1 (nearest)",880,1000,0.88
"E3","V3A",14108,"zone2",56,1000,0.056
"E3","V3A",14108,"zone3",20,1000,0.02
"E3","V3A",14108,"zone4",36,1000,0.036
"E3","V3A",14108,"zone5 (farthest)",8,1000,0.008
"E3","V3A",14109,"zone1 (nearest)",904,1000,0.904
"E3","V3A",14109,"zone2",24,1000,0.024
"E3","V3A",14109,"zone3",8,1000,0.008
"E3","V3A",14109,"zone4",36,1000,0.036
"E3","V3A",14109,"zone5 (farthest)",28,1000,0.028
"E3","V3A",14110,"zone1 (nearest)",884,1000,0.884
"E3","V3A",14110,"zone2",68,1000,0.068
"E3","V3A",14110,"zone3",20,1000,0.02
"E3","V3A",14110,"zone4",20,1000,0.02
"E3","V3A",14110,"zone5 (farthest)",8,1000,0.008
"E3","V3A",15101,"zone1 (nearest)",1845,2250,0.82
"E3","V3A",15101,"zone2",117,2250,0.052
"E3","V3A",15101,"zone3",54,2250,0.024
"E3","V3A",15101,"zone4",72,2250,0.032
"E3","V3A",15101,"zone5 (farthest)",162,2250,0.072
"E3","V3A",15102,"zone1 (nearest)",788,1000,0.788
"E3","V3A",15102,"zone2",68,1000,0.068
"E3","V3A",15102,"zone3",44,1000,0.044
"E3","V3A",15102,"zone4",48,1000,0.048
"E3","V3A",15102,"zone5 (farthest)",52,1000,0.052
"E3","V3A",15103,"zone1 (nearest)",788,1000,0.788
"E3","V3A",15103,"zone2",40,1000,0.04
"E3","V3A",15103,"zone3",36,1000,0.036
"E3","V3A",15103,"zone4",60,1000,0.06
"E3","V3A",15103,"zone5 (farthest)",76,1000,0.076
"E3","V3A",15104,"zone1 (nearest)",772,1000,0.772
"E3","V3A",15104,"zone2",48,1000,0.048
"E3","V3A",15104,"zone3",44,1000,0.044
"E3","V3A",15104,"zone4",60,1000,0.06
"E3","V3A",15104,"zone5 (farthest)",76,1000,0.076
"E3","V3A",15105,"zone1 (nearest)",740,1000,0.74
"E3","V3A",15105,"zone2",56,1000,0.056
"E3","V3A",15105,"zone3",60,1000,0.06
"E3","V3A",15105,"zone4",60,1000,0.06
"E3","V3A",15105,"zone5 (farthest)",84,1000,0.084
"E3","V3A",15106,"zone1 (nearest)",804,1000,0.804
"E3","V3A",15106,"zone2",40,1000,0.04
"E3","V3A",15106,"zone3",28,1000,0.028
"E3","V3A",15106,"zone4",48,1000,0.048
"E3","V3A",15106,"zone5 (farthest)",80,1000,0.08
"E3","V3A",15107,"zone1 (nearest)",760,1000,0.76
"E3","V3A",15107,"zone2",36,1000,0.036
"E3","V3A",15107,"zone3",68,1000,0.068
"E3","V3A",15107,"zone4",68,1000,0.068
"E3","V3A",15107,"zone5 (farthest)",68,1000,0.068
"E3","V3A",15108,"zone1 (nearest)",836,1000,0.836
"E3","V3A",15108,"zone2",28,1000,0.028
"E3","V3A",15108,"zone3",36,1000,0.036
"E3","V3A",15108,"zone4",32,1000,0.032
"E3","V3A",15108,"zone5 (farthest)",68,1000,0.068
"E3","V3A",15109,"zone1 (nearest)",800,1000,0.8
"E3","V3A",15109,"zone2",44,1000,0.044
"E3","V3A",15109,"zone3",36,1000,0.036
"E3","V3A",15109,"zone4",32,1000,0.032
"E3","V3A",15109,"zone5 (farthest)",88,1000,0.088
"E3","V3A",15110,"zone1 (nearest)",784,1000,0.784
"E3","V3A",15110,"zone2",40,1000,0.04
"E3","V3A",15110,"zone3",68,1000,0.068
"E3","V3A",15110,"zone4",48,1000,0.048
"E3","V3A",15110,"zone5 (farthest)",60,1000,0.06
"E3","V3A",16101,"zone1 (nearest)",2106,2250,0.936
"E3","V3A",16101,"zone2",45,2250,0.02
"E3","V3A",16101,"zone3",36,2250,0.016
"E3","V3A",16101,"zone4",45,2250,0.02
"E3","V3A",16101,"zone5 (farthest)",18,2250,0.008
"E3","V3A",16102,"zone1 (nearest)",908,1000,0.908
"E3","V3A",16102,"zone2",36,1000,0.036
"E3","V3A",16102,"zone3",16,1000,0.016
"E3","V3A",16102,"zone4",20,1000,0.02
"E3","V3A",16102,"zone5 (farthest)",20,1000,0.02
"E3","V3A",16103,"zone1 (nearest)",872,1000,0.872
"E3","V3A",16103,"zone2",64,1000,0.064
"E3","V3A",16103,"zone3",24,1000,0.024
"E3","V3A",16103,"zone4",20,1000,0.02
"E3","V3A",16103,"zone5 (farthest)",20,1000,0.02
"E3","V3A",16104,"zone1 (nearest)",908,1000,0.908
"E3","V3A",16104,"zone2",24,1000,0.024
"E3","V3A",16104,"zone3",20,1000,0.02
"E3","V3A",16104,"zone4",28,1000,0.028
"E3","V3A",16104,"zone5 (farthest)",20,1000,0.02
"E3","V3A",16105,"zone1 (nearest)",892,1000,0.892
"E3","V3A",16105,"zone2",36,1000,0.036
"E3","V3A",16105,"zone3",28,1000,0.028
"E3","V3A",16105,"zone4",20,1000,0.02
"E3","V3A",16105,"zone5 (farthest)",24,1000,0.024
"E3","V3A",16106,"zone1 (nearest)",896,1000,0.896
"E3","V3A",16106,"zone2",36,1000,0.036
"E3","V3A",16106,"zone3",20,1000,0.02
"E3","V3A",16106,"zone4",28,1000,0.028
"E3","V3A",16106,"zone5 (farthest)",20,1000,0.02
"E3","V3A",16107,"zone1 (nearest)",912,1000,0.912
"E3","V3A",16107,"zone2",44,1000,0.044
"E3","V3A",16107,"zone3",24,1000,0.024
"E3","V3A",16107,"zone4",12,1000,0.012
"E3","V3A",16107,"zone5 (farthest)",8,1000,0.008
"E3","V3A",16108,"zone1 (nearest)",896,1000,0.896
"E3","V3A",16108,"zone2",48,1000,0.048
"E3","V3A",16108,"zone3",12,1000,0.012
"E3","V3A",16108,"zone4",28,1000,0.028
"E3","V3A",16108,"zone5 (farthest)",16,1000,0.016
"E3","V3A",16109,"zone1 (nearest)",892,1000,0.892
"E3","V3A",16109,"zone2",40,1000,0.04
"E3","V3A",16109,"zone3",32,1000,0.032
"E3","V3A",16109,"zone4",20,1000,0.02
"E3","V3A",16109,"zone5 (farthest)",16,1000,0.016
"E3","V3A",16110,"zone1 (nearest)",900,1000,0.9
"E3","V3A",16110,"zone2",40,1000,0.04
"E3","V3A",16110,"zone3",28,1000,0.028
"E3","V3A",16110,"zone4",8,1000,0.008
"E3","V3A",16110,"zone5 (farthest)",24,1000,0.024
"E3","V3A",17101,"zone1 (nearest)",1908,2250,0.848
"E3","V3A",17101,"zone2",189,2250,0.084
"E3","V3A",17101,"zone3",81,2250,0.036
"E3","V3A",17101,"zone4",27,2250,0.012
"E3","V3A",17101,"zone5 (farthest)",45,2250,0.02
"E3","V3A",17102,"zone1 (nearest)",852,1000,0.852
"E3","V3A",17102,"zone2",80,1000,0.08
"E3","V3A",17102,"zone3",44,1000,0.044
"E3","V3A",17102,"zone4",4,1000,0.004
"E3","V3A",17102,"zone5 (farthest)",20,1000,0.02
"E3","V3A",17103,"zone1 (nearest)",840,1000,0.84
"E3","V3A",17103,"zone2",108,1000,0.108
"E3","V3A",17103,"zone3",24,1000,0.024
"E3","V3A",17103,"zone4",12,1000,0.012
"E3","V3A",17103,"zone5 (farthest)",16,1000,0.016
"E3","V3A",17104,"zone1 (nearest)",872,1000,0.872
"E3","V3A",17104,"zone2",60,1000,0.06
"E3","V3A",17104,"zone3",48,1000,0.048
"E3","V3A",17104,"zone4",16,1000,0.016
"E3","V3A",17104,"zone5 (farthest)",4,1000,0.004
"E3","V3A",17105,"zone1 (nearest)",852,1000,0.852
"E3","V3A",17105,"zone2",68,1000,0.068
"E3","V3A",17105,"zone3",52,1000,0.052
"E3","V3A",17105,"zone4",8,1000,0.008
"E3","V3A",17105,"zone5 (farthest)",20,1000,0.02
"E3","V3A",17106,"zone1 (nearest)",860,1000,0.86
"E3","V3A",17106,"zone2",72,1000,0.072
"E3","V3A",17106,"zone3",28,1000,0.028
"E3","V3A",17106,"zone4",16,1000,0.016
"E3","V3A",17106,"zone5 (farthest)",24,1000,0.024
"E3","V3A",17107,"zone1 (nearest)",828,1000,0.828
"E3","V3A",17107,"zone2",100,1000,0.1
"E3","V3A",17107,"zone3",40,1000,0.04
"E3","V3A",17107,"zone4",20,1000,0.02
"E3","V3A",17107,"zone5 (farthest)",12,1000,0.012
"E3","V3A",17108,"zone1 (nearest)",880,1000,0.88
"E3","V3A",17108,"zone2",68,1000,0.068
"E3","V3A",17108,"zone3",24,1000,0.024
"E3","V3A",17108,"zone4",20,1000,0.02
"E3","V3A",17108,"zone5 (farthest)",8,1000,0.008
"E3","V3A",17109,"zone1 (nearest)",872,1000,0.872
"E3","V3A",17109,"zone2",64,1000,0.064
"E3","V3A",17109,"zone3",36,1000,0.036
"E3","V3A",17109,"zone4",20,1000,0.02
"E3","V3A",17109,"zone5 (farthest)",8,1000,0.008
"E3","V3A",17110,"zone1 (nearest)",856,1000,0.856
"E3","V3A",17110,"zone2",84,1000,0.084
"E3","V3A",17110,"zone3",20,1000,0.02
"E3","V3A",17110,"zone4",20,1000,0.02
"E3","V3A",17110,"zone5 (farthest)",20,1000,0.02
"E3","V3A",18101,"zone1 (nearest)",1746,2250,0.776
"E3","V3A",18101,"zone2",315,2250,0.14
"E3","V3A",18101,"zone3",54,2250,0.024
"E3","V3A",18101,"zone4",54,2250,0.024
"E3","V3A",18101,"zone5 (farthest)",81,2250,0.036
"E3","V3A",18102,"zone1 (nearest)",784,1000,0.784
"E3","V3A",18102,"zone2",132,1000,0.132
"E3","V3A",18102,"zone3",20,1000,0.02
"E3","V3A",18102,"zone4",24,1000,0.024
"E3","V3A",18102,"zone5 (farthest)",40,1000,0.04
"E3","V3A",18103,"zone1 (nearest)",760,1000,0.76
"E3","V3A",18103,"zone2",164,1000,0.164
"E3","V3A",18103,"zone3",20,1000,0.02
"E3","V3A",18103,"zone4",16,1000,0.016
"E3","V3A",18103,"zone5 (farthest)",40,1000,0.04
"E3","V3A",18104,"zone1 (nearest)",744,1000,0.744
"E3","V3A",18104,"zone2",160,1000,0.16
"E3","V3A",18104,"zone3",32,1000,0.032
"E3","V3A",18104,"zone4",20,1000,0.02
"E3","V3A",18104,"zone5 (farthest)",44,1000,0.044
"E3","V3A",18105,"zone1 (nearest)",796,1000,0.796
"E3","V3A",18105,"zone2",120,1000,0.12
"E3","V3A",18105,"zone3",32,1000,0.032
"E3","V3A",18105,"zone4",20,1000,0.02
"E3","V3A",18105,"zone5 (farthest)",32,1000,0.032
"E3","V3A",18106,"zone1 (nearest)",784,1000,0.784
"E3","V3A",18106,"zone2",128,1000,0.128
"E3","V3A",18106,"zone3",16,1000,0.016
"E3","V3A",18106,"zone4",28,1000,0.028
"E3","V3A",18106,"zone5 (farthest)",44,1000,0.044
"E3","V3A",18107,"zone1 (nearest)",820,1000,0.82
"E3","V3A",18107,"zone2",88,1000,0.088
"E3","V3A",18107,"zone3",32,1000,0.032
"E3","V3A",18107,"zone4",24,1000,0.024
"E3","V3A",18107,"zone5 (farthest)",36,1000,0.036
"E3","V3A",18108,"zone1 (nearest)",800,1000,0.8
"E3","V3A",18108,"zone2",116,1000,0.116
"E3","V3A",18108,"zone3",24,1000,0.024
"E3","V3A",18108,"zone4",20,1000,0.02
"E3","V3A",18108,"zone5 (farthest)",40,1000,0.04
"E3","V3A",18109,"zone1 (nearest)",812,1000,0.812
"E3","V3A",18109,"zone2",108,1000,0.108
"E3","V3A",18109,"zone3",12,1000,0.012
"E3","V3A",18109,"zone4",24,1000,0.024
"E3","V3A",18109,"zone5 (farthest)",44,1000,0.044
"E3","V3A",18110,"zone1 (nearest)",772,1000,0.772
"E3","V3A",18110,"zone2",136,1000,0.136
"E3","V3A",18110,"zone3",12,1000,0.012
"E3","V3A",18110,"zone4",28,1000,0.028
"E3","V3A",18110,"zone5 (farthest)",52,1000,0.052
"E3","V3A",19101,"zone1 (nearest)",2034,2250,0.904
"E3","V3A",19101,"zone2",72,2250,0.032
"E3","V3A",19101,"zone3",72,2250,0.032
"E3","V3A",19101,"zone4",18,2250,0.008
"E3","V3A",19101,"zone5 (farthest)",54,2250,0.024
"E3","V3A",19102,"zone1 (nearest)",880,1000,0.88
"E3","V3A",19102,"zone2",44,1000,0.044
"E3","V3A",19102,"zone3",44,1000,0.044
"E3","V3A",19102,"zone4",12,1000,0.012
"E3","V3A",19102,"zone5 (farthest)",20,1000,0.02
"E3","V3A",19103,"zone1 (nearest)",880,1000,0.88
"E3","V3A",19103,"zone2",64,1000,0.064
"E3","V3A",19103,"zone3",28,1000,0.028
"E3","V3A",19103,"zone4",20,1000,0.02
"E3","V3A",19103,"zone5 (farthest)",8,1000,0.008
"E3","V3A",19104,"zone1 (nearest)",892,1000,0.892
"E3","V3A",19104,"zone2",52,1000,0.052
"E3","V3A",19104,"zone3",12,1000,0.012
"E3","V3A",19104,"zone4",28,1000,0.028
"E3","V3A",19104,"zone5 (farthest)",16,1000,0.016
"E3","V3A",19105,"zone1 (nearest)",880,1000,0.88
"E3","V3A",19105,"zone2",52,1000,0.052
"E3","V3A",19105,"zone3",32,1000,0.032
"E3","V3A",19105,"zone4",20,1000,0.02
"E3","V3A",19105,"zone5 (farthest)",16,1000,0.016
"E3","V3A",19106,"zone1 (nearest)",908,1000,0.908
"E3","V3A",19106,"zone2",48,1000,0.048
"E3","V3A",19106,"zone3",20,1000,0.02
"E3","V3A",19106,"zone4",24,1000,0.024
"E3","V3A",19106,"zone5 (farthest)",0,1000,0
"E3","V3A",19107,"zone1 (nearest)",884,1000,0.884
"E3","V3A",19107,"zone2",52,1000,0.052
"E3","V3A",19107,"zone3",24,1000,0.024
"E3","V3A",19107,"zone4",28,1000,0.028
"E3","V3A",19107,"zone5 (farthest)",12,1000,0.012
"E3","V3A",19108,"zone1 (nearest)",896,1000,0.896
"E3","V3A",19108,"zone2",40,1000,0.04
"E3","V3A",19108,"zone3",32,1000,0.032
"E3","V3A",19108,"zone4",24,1000,0.024
"E3","V3A",19108,"zone5 (farthest)",8,1000,0.008
"E3","V3A",19109,"zone1 (nearest)",892,1000,0.892
"E3","V3A",19109,"zone2",48,1000,0.048
"E3","V3A",19109,"zone3",20,1000,0.02
"E3","V3A",19109,"zone4",24,1000,0.024
"E3","V3A",19109,"zone5 (farthest)",16,1000,0.016
"E3","V3A",19110,"zone1 (nearest)",884,1000,0.884
"E3","V3A",19110,"zone2",44,1000,0.044
"E3","V3A",19110,"zone3",20,1000,0.02
"E3","V3A",19110,"zone4",20,1000,0.02
"E3","V3A",19110,"zone5 (farthest)",32,1000,0.032
"E3","V3A",20101,"zone1 (nearest)",1980,2250,0.88
"E3","V3A",20101,"zone2",99,2250,0.044
"E3","V3A",20101,"zone3",99,2250,0.044
"E3","V3A",20101,"zone4",36,2250,0.016
"E3","V3A",20101,"zone5 (farthest)",36,2250,0.016
"E3","V3A",20102,"zone1 (nearest)",872,1000,0.872
"E3","V3A",20102,"zone2",72,1000,0.072
"E3","V3A",20102,"zone3",20,1000,0.02
"E3","V3A",20102,"zone4",12,1000,0.012
"E3","V3A",20102,"zone5 (farthest)",24,1000,0.024
"E3","V3A",20103,"zone1 (nearest)",888,1000,0.888
"E3","V3A",20103,"zone2",60,1000,0.06
"E3","V3A",20103,"zone3",28,1000,0.028
"E3","V3A",20103,"zone4",16,1000,0.016
"E3","V3A",20103,"zone5 (farthest)",8,1000,0.008
"E3","V3A",20104,"zone1 (nearest)",888,1000,0.888
"E3","V3A",20104,"zone2",48,1000,0.048
"E3","V3A",20104,"zone3",36,1000,0.036
"E3","V3A",20104,"zone4",20,1000,0.02
"E3","V3A",20104,"zone5 (farthest)",8,1000,0.008
"E3","V3A",20105,"zone1 (nearest)",876,1000,0.876
"E3","V3A",20105,"zone2",60,1000,0.06
"E3","V3A",20105,"zone3",20,1000,0.02
"E3","V3A",20105,"zone4",24,1000,0.024
"E3","V3A",20105,"zone5 (farthest)",20,1000,0.02
"E3","V3A",20106,"zone1 (nearest)",904,1000,0.904
"E3","V3A",20106,"zone2",48,1000,0.048
"E3","V3A",20106,"zone3",16,1000,0.016
"E3","V3A",20106,"zone4",12,1000,0.012
"E3","V3A",20106,"zone5 (farthest)",20,1000,0.02
"E3","V3A",20107,"zone1 (nearest)",912,1000,0.912
"E3","V3A",20107,"zone2",44,1000,0.044
"E3","V3A",20107,"zone3",28,1000,0.028
"E3","V3A",20107,"zone4",8,1000,0.008
"E3","V3A",20107,"zone5 (farthest)",8,1000,0.008
"E3","V3A",20108,"zone1 (nearest)",880,1000,0.88
"E3","V3A",20108,"zone2",60,1000,0.06
"E3","V3A",20108,"zone3",32,1000,0.032
"E3","V3A",20108,"zone4",8,1000,0.008
"E3","V3A",20108,"zone5 (farthest)",20,1000,0.02
"E3","V3A",20109,"zone1 (nearest)",900,1000,0.9
"E3","V3A",20109,"zone2",56,1000,0.056
"E3","V3A",20109,"zone3",16,1000,0.016
"E3","V3A",20109,"zone4",24,1000,0.024
"E3","V3A",20109,"zone5 (farthest)",4,1000,0.004
"E3","V3A",20110,"zone1 (nearest)",896,1000,0.896
"E3","V3A",20110,"zone2",52,1000,0.052
"E3","V3A",20110,"zone3",20,1000,0.02
"E3","V3A",20110,"zone4",12,1000,0.012
"E3","V3A",20110,"zone5 (farthest)",20,1000,0.02
"E3","V3A",21101,"zone1 (nearest)",2115,2250,0.94
"E3","V3A",21101,"zone2",36,2250,0.016
"E3","V3A",21101,"zone3",54,2250,0.024
"E3","V3A",21101,"zone4",18,2250,0.008
"E3","V3A",21101,"zone5 (farthest)",27,2250,0.012
"E3","V3A",21102,"zone1 (nearest)",932,1000,0.932
"E3","V3A",21102,"zone2",16,1000,0.016
"E3","V3A",21102,"zone3",20,1000,0.02
"E3","V3A",21102,"zone4",8,1000,0.008
"E3","V3A",21102,"zone5 (farthest)",24,1000,0.024
"E3","V3A",21103,"zone1 (nearest)",944,1000,0.944
"E3","V3A",21103,"zone2",12,1000,0.012
"E3","V3A",21103,"zone3",24,1000,0.024
"E3","V3A",21103,"zone4",8,1000,0.008
"E3","V3A",21103,"zone5 (farthest)",12,1000,0.012
"E3","V3A",21104,"zone1 (nearest)",940,1000,0.94
"E3","V3A",21104,"zone2",8,1000,0.008
"E3","V3A",21104,"zone3",20,1000,0.02
